target_id	GRP1A	GRP1B	GRP1C	GRP1D	GRP1E	GRP2A	GRP2B	GRP2C	GRP2D	GRP2E	GRP3A	GRP3B	GRP3C	GRP3D	GRP3E	GRP4A	GRP4B	GRP4C	GRP4D	GRP4E
ENST00000356606.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000340581.3	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000479496.1	0	1	1.52784	0	0	1	0	0	0	0	0	3	0	1	2	0	0	0	0	0
ENST00000379876.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000379878.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000354791.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000611132.4	8.20663	8.43481	2.55853	0	0	0	0	4.74681e-06	0	20.3813	0	0	0	0	0	0	0	0	13.1523	0
ENST00000650274.1	0	0	9.3347	0	5.31623	0	0	0	0	7.27951	0	0	11.9547	3.58666	0	0	6.77638	0	0	0
ENST00000378060.9	54.7934	71.5652	62.5296	74.5647	59.9787	66.3148	57.8159	56.4559	65	44.1793	65.231	62.0032	43.6107	55.881	74	78	66.2673	73	41.5236	60
ENST00000497149.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000462289.1	0	0	2.25408	0	1.70504	0.471168	0	3.35993	0	0	0	0.996843	0.4346	0	0	0	0	0	0.324102	0
ENST00000649498.1	5	5	2	6	5	3.01184	1	4.08166	1	1.00829	3.05689	2	2	4.57183	1	1.04784	2	7	3.12956	0
ENST00000492650.1	1	4	3.41266	1.43525	2	1.21405	4.01297	1	2	0	3	2	2	0	3	1	0	0	3	2
ENST00000480923.5	0	0	0.910407	0	0	0	1.17113	1.18413	0	0.159904	0	0	0	0	0	0	0	0	0	0
ENST00000475375.1	0	0	0	0	1	0	0	1	0	0	1.76904	0	0	0	0	0	1.95635	0	0	0
ENST00000560386.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000558973.1	0	0	0	0	0	0	0	0	0.184138	0	0	0	0	0	0.627511	0	0	0	0	0
ENST00000256538.9	2	3.66986	3.43273	1.23583	3	1	2.46105	1.39345	6.81586	4.89173	0	1	6.70948	2	2.92467	2.82652	9	14.6701	8.60577	1
ENST00000558266.5	0	0	0	0	0	0	0	0.853973	0	0	0	0	0.290524	0	0	0.690136	0	0	0.484508	0
ENST00000561411.1	0	0.330143	0	0.764171	0	0	0.53895	1.75258	0	0.108269	0	0	0	0	0.447822	2.48335	0	0.329906	0.909718	0
ENST00000559784.5	0	0	0.567268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000559585.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000440392.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENST00000560526.1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000298130.5	2.14334	6	1	12	6.12503	18	15	10	10	3	13.7371	5.59194	6	4.46544	6.66747	10	9	8	7	8
ENST00000635104.1	0	1.58172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
ENST00000594413.1	3	1.41828	0	1.17325	2.429	0	0	1	0	0	3	2.30836	0	1	0	0	0	0	0	0
ENST00000566203.6	2	0	1.3619	1.39128	2	2	0	0	0	1	2.60714	0	1	3	4	0	0	0	1	0
ENST00000433764.5	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
ENST00000438751.5	0	0	0	0	0	0	0	0	0	0	1	0	1	3	0	0	0	0	0	0
ENST00000454184.5	0	0	0	2	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ENST00000456350.5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENST00000453892.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000455178.1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000456790.2	10.6272	8.69426	0	12.0658	15.738	5.96074	5.38696	12.0777	7.79219	13.6046	0	8.40043	13.3719	9.81222	17.9823	14.5625	6.91507	11.5686	5.31387	9.45665
ENST00000435366.2	0	3.51207	17.7187	2.78671	3.04047	5.56168	0	0.000204025	0	0	12.2339	0	2.92858	0	0	0	4.6168	6.31693	8.24117	2.22218
ENST00000424358.1	6.37277	15.7937	13.8285	7.70174	3.9607	4.31356	17.1629	7.7449	13.1221	5.28388	26.3588	16.6632	6.43736	1.92334	8.78417	2.57459	18.2083	3.01441	5.39674	6.14277
ENST00000303562.9	0	0	0	1	2.04427	7.89806	9.9983	12.8621	9.59157	7.76405	0	0	0	0	0	7.12384	8.61041	0	5	6.56577
ENST00000554617.1	0	0	0	0	0	2.88393e-08	0	0.137924	0	0	0	0	0	0	0	0	5.74317	2	0	0
ENST00000556324.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000554212.5	0	0	0	0	0	1.63232	0	0	0.408427	0.708457	0	0	0	0	2	1.79614	0	0	0	0
ENST00000535987.5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000555242.1	0	0	0	0	0.602378	0	0.00170299	0	0	0	0	0	0	0	0	0	0.646422	0	0	0
ENST00000555686.1	0	0	0	0	0	3.46963	0	0	0	0	0	0	0	0	0	4.05027e-06	0	0	0	2.43423
ENST00000555672.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000557139.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000555347.1	0	0	0	0	2.35335	0	0	0	0	1.52749	0	0	0	0	0	1.08001	0	4	0	0
ENST00000246186.8	13	9	10.4528	12.4458	8.2608	3.16403	4.45016	2.17718	2.0857	1.11155	10.4074	10.9364	7.26213	4.26444	13.2336	5.86295	5.25983	1.10007	1.04822	2.1784
ENST00000584895.5	3.12766	15.7803	18.778	3.1903	5.40547	15.0716	13.7454	10.9949	7.52115	12.8094	7.10965	5.45452	3.45001	1.38351	6.99996	21.9192	12.7954	17.6943	13.3715	3.951
ENST00000332968.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000577910.1	0	0	0	0	0	0	0	0	2.22453	5.23094	0	0	0	0	0	0	0	0	0	0
ENST00000344320.8	7.18202	7	5	7	5	2	1	5	6	0	9	8	5.1359	9.88588	10	3.29355	2	3	1	9
ENST00000444717.1	0	1	0	0	2	0	0	1	2.11491	1.03368	1	4.32068	0	0	2	0	0	2.22119	1.05445	0
ENST00000556123.1	1	1	1	0	0	0	0	1	0	0	3.001	1.10739	0	0	0	0	0	0	0	1
ENST00000322564.9	0	2.00148	1.00123	0	4	1.00148	3	4	0	0	1.30514	1	0	2	1.00204	1	2.00622	1.01994	3	4
ENST00000374408.4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000299084.9	0	3.01355	1.0017	4	2.00385	1	0	0	5	0	0	2.04032	0	3	0	0	0	0	1	0
ENST00000561205.1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0
ENST00000561317.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000672846.1	1.65777	0	1.27734	0	0	2.75572	0	0	0	0	1.67672	0	0	0	1.37759	0	0	0	2.82262	0
ENST00000672519.1	2.17144	10	8.46306	7.76515	5	7.11491	2.09766	3.49946	1.17019	2	11	5	2.23436	5	10.2543	2.09809	8.45423	10	9	8.33151
ENST00000672244.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000673416.1	0	0	2.60307	2.98681	0	0	0	0	0	0	0	1.82887	5.19448	0	2.32142	0	0	0	0	0
ENST00000673360.1	0	0	0	1.52779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000379825.7	0	1.14571	0	0	0	0	8.51741	0	4.1807	0	0	0	0	0	0	0	0	0	0	0
ENST00000494649.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000397172.8	0	0	0	0	0	0	0	0	0	3.92871	0	0	0	0	0	0	0	0	0	0
ENST00000379817.7	0	5.20338	0	0	0	4.08224	1.2877e-07	6.84753	10.0281	0	0	0	0	0	0	0	0	0	2.41487	4.23824
ENST00000673211.1	0	0	0	0	0	0	0	0	0	0	0	0	0	9.82144	0	0	0	0	0	0
ENST00000672615.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000673485.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000672476.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000673171.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.45743
ENST00000672152.1	0	0	0	0	0	0	0	1.64864	0	0	0	0	0	0	0	2.43144	0	0	0	0
ENST00000436040.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000465003.6	0	0	0	3.26171	0	4.63157	0	0	3.63418	0	0	0	0	3.64595	7.01502	3.8732	0	0	3.61602	0
ENST00000472896.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000479656.6	2.81096	0	4.69888	0	0	0	0	0	0	0	0	0	4.32792	0	0	0	0	0	0	0
ENST00000673333.1	0	0	0	0.833001	0	0	0	0	0	0	0	0	0	0	3.29884e-06	0	0	0	0	1.96809e-08
ENST00000467331.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000673487.1	0	0	0	0	0	0	2.36592	0	0	0	0	0	0	0	0	0	0	0	2.70553	0
ENST00000483148.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.89889	0	0	0
ENST00000482687.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000672438.1	0	0	1.95534e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000485479.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000673598.1	0	0	2.94141	0	2.27414	2.52097e-07	5.78582	4.65264	0	1.50658	5.79899	0	0	1.75879	0	0	0	16.2226	0	0
ENST00000460940.6	1.51459	0	2.87096	0	1.72462	0	0	0	0	0	1.63145	0	0	0	0	0	0	0	0	0
ENST00000309615.8	0	0	0	0	0	5.70672	0	0	0	11.5705	0	0	0	0	0	0	3.75488	0	0	0
ENST00000379819.6	0	0	0.0654637	0	0	4.73811e-07	0	0	0	0	0	4.53544	0	0	0	5.4877	1.27232	4.93846	0	0
ENST00000672286.1	0	3.05625	0	0	0.00350568	0	0	0	0	0	0	3.94649	0	0	0	0	0	0	0	0
ENST00000672493.1	0	0	0	3.53758	0	0	0	0	0	0	0	0	0	0	4.4004	0	0	0	2.41413	0
ENST00000673248.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000671774.1	4.53804	0	0	1.70727	0	0	0	0	0	0	4.52431	0	0	0	0	0	1.93144	0	0	6.28585
ENST00000474658.7	0	0	0	0	0	0	0	0	0	3.04748	1.88287	0	0	0.291505	0	0	0	0	3.52508e-08	0
ENST00000463596.6	0	2.18374	0	0	0	0	0	0	0	0	0	0	0.000584687	0	0	0	0	0	0	0.000309652
ENST00000672535.1	3.62098	2.89463	2.32131	9.3197e-05	0	1.41754	1.11678	0	0	0	3.19545	0	1.51089	0	0	0	3.98467	1.14455	0	0
ENST00000476858.6	0	0	0	0	0	1.21253	0	0	0	0	0.00343483	0	0	0	0	0	3.57535	5.40343	0	5.0836
ENST00000672281.1	0	0	0	1.21646	0	0	0	0	0	0	0	0	0.526447	0	0	0	0	0	0	1.19258
ENST00000495360.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.08176	0	0	0	0
ENST00000468275.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.12822	0	0	0
ENST00000673181.1	0	0	0	3.00084	1	0	1.1164	0	1	0	0	2	0	0	0	1	2	0	0	0
ENST00000477119.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000671912.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000486724.5	0.686234	0	0	0	0	0	0	0	0	0	0.119086	1.1472	0	0.482313	1.37797	0	0	0	0	0
ENST00000673114.1	0	0	2.75852	0	4	1.07878	0	1.13729	0	0	1.16768	2.55154	0	0	1.17594	0	0	2.29097	2	1.19001
ENST00000464632.6	0	1.51629	0	0	0	0	0	0	1.08847	0	0	0	0	0	0	0	0	0	0	1.22046
ENST00000478279.6	0	0	0	0	0	0	0	1	0	2.94677	0	0	3	0	0	2.02782	0	1	0	0
ENST00000480031.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000496030.2	0	0	0	0	0.997731	0	0	2.51499	0	0	0	0	0	3	0	0	0	0	0.0267228	5
ENST00000460945.6	0	0	0	0	0	0	0	0	0	0	0	0	6.20532	0	0	0	0	0	0	0
ENST00000494973.1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENST00000672553.1	0	2	0	0	0	1	2	1	1	0	0	0	0	0	1	5	0	0	1	0
ENST00000473270.1	1	0	0	2.92927	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1
ENST00000489583.1	0	0	0	3.38812e-07	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
ENST00000379813.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000107993	0
ENST00000468284.1	0	0	0	0	2	0	0	0	0	0	0	0	0.667091	0	0	0	0.420496	0	0	0
ENST00000378034.7	2.52172	10.0139	0	0.00899579	0	2.72685	0	0	0	0	4.2114	5.02244	1.95331	0	6.34335	6.25184	6.61946	0	1.4362	0
ENST00000378037.9	12.4783	0	0	12.5489	0	0	0	0	0	0	0	0	10.3796	0.0100786	0	0	0	0	3.5638	8.24209e-06
ENST00000258607.10	0	0	24	6.44206	0	6.2465	2.63979	14	0	0	0.842593	0.927275	0	8.98992	19.6567	0	0	8	0	12
ENST00000490903.5	0	3.57422	0	0	18	0	0	1.05669e-06	12	7	17.946	7.71055	0	0	0	6.74816	3.53369	0	0	0
ENST00000480747.1	0	0	0	0	0	0	0.775427	0	0	0	0	1.72372	0	0	0	0	0	0	0	0.999999
ENST00000459902.1	0	0.411883	0	0	0	2.02665	0.584783	0	0	0	0	0.616023	0	0	0	0	1.42635	0	0	0
ENST00000622179.4	0	0	0	0	0	0	0	0	0	0	0	0	3.9575	0	0	0	0	0	0	0
ENST00000356025.7	1	0	2	0	1	0	0	1	1	0	3	0	0	0	0	0	3	0	0	8
ENST00000358771.5	0	0	0	0	0	0	0	0	0	0	0	0	0.0425041	0	0	0	0	0	0	0
ENST00000400068.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000321250.13	107.5	133.81	180.953	196.227	167.906	48.5421	57.2283	101.537	68.5022	81.678	71.0345	124.69	177.066	140.614	135.743	51.4674	46.6718	119.41	64.1341	48.3667
ENST00000518001.1	0	3.57397	10.8136	3.46541	0	6.19688	2.11833	8.5335	7.05358	0	6.23001	0	0	12.6942	5.19269	0	2.1665	0	4.15075	5.06008
ENST00000650149.1	0	5.71344	0	0	0	0	0	7.99671	0	0	9.54659	14.5613	0	0	0	0	4.87831	10.2169	0	7.23083
ENST00000520682.5	0	0	0	4.25844	0	0	0	0	0	0	0	0	2.30723	1.49186	0	0	0	0	0	0
ENST00000442880.6	0	1.52038	7.79181	7.11424	2.35331	0	2.23479	27.0597	5.44424	1.50739	0.119277	1.9187	3.62988	10.0612	3.40736	0	0	15.1969	5.31642	0
ENST00000523116.5	3.2663	3.76103	8.284	15.5427	9.44374	7.26099	1.41857	8.47654	0	1.07106	2.02018	3.83035	18.9971	9.13694	5.96831	1.44114	0	9.53081	0	5.13195
ENST00000520739.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000518192.5	2.23407	2.62156	0	0	3.29742	0	0	5.39666	6.08934e-07	5.74356	6.04941	0	0	0.00153146	5.51248	0.47087	3.97717	3.44955	0	5.2104
ENST00000519466.1	0	0	8	2.11575	2	0	0	1	2	0	0	0	1	5	2	0	4.3062	6.19571	3	0
ENST00000577628.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000583083.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000261292.9	1.00262	4.37645	7	2.88216	2.9396	3.03609	2.02384	0	2.29848	0	2.91376	3.19221	2.00135	2.82425	4.5427	1.48037	0	0	0	0
ENST00000427224.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000580036.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000579750.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000623277.1	0	1.62432	0	4.37811	0.0993356	2.07877	0	5	1.70226	2	0.0862442	0.00046593	2	2.37976	1.55527	0.536046	0	2	0	1.1094
ENST00000437398.5	0	0	57.317	34.5873	32.0127	65.58	64.5208	30.3696	23.1342	0	51.6833	0	56.7511	0	33.8574	0	0	51.6802	0.357788	0.00170464
ENST00000421374.5	0	2.47587	0	0	0	5.19953	0	3.04721	0	3.06052	2.09723	0.00172827	0	0	1.83014	8.65152	0	8.31794	0	0.755063
ENST00000314328.14	0	25.2854	3.37394e-06	0.000628812	0	8.40731e-07	5.18357e-06	2.1227e-07	0	73.8349	5.91563e-07	54.2941	7.16268e-07	0	7.78952e-07	42.301	43.1157	0	29.2712	51.3977
ENST00000651059.1	41.6246	32.7195	0	26.0428	7.28107	0	0	44.1471	26.1312	0	0	1.99039e-07	0.00288731	51.0862	0	21.9208	0	0.00187131	30.9129	0
ENST00000416735.5	1.89769	2.85435	0	0	0	0	0.286762	0.0704753	0	0	0	1.51496	0	0.816341	0	0	0	0	1.40025	4.84549
ENST00000541492.1	6.2877	0	4.7571	0	6.70627	0	0	16.8087	24.5185	0	0	16.1892	5.43992	14.0974	12.3683	0.126678	17.6184	0	0.0578733	0
ENST00000440893.1	2	0	0.925852	1.36932	0	2.22046	0	1.55689	0	4.10458	1.21943	0	0	0	2.94411	0	0.265928	0	0	0
ENST00000472799.1	3.19003	2	2	0	0	0	1.19247	0	1	0	0	0	0	1	0	0	0	0	0	0
ENST00000261978.9	7	3	3.15438	11	6.57117	1	7	1.41528	0	0	9	2.07524	5.19143	5.37878	2	0	0	0	0	0
ENST00000553939.5	0	0	1.84562	0	1.42883	0	0	1.58472	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000554861.1	1	1	0	0	0	0	0	0	0	0	0	0	0	0.621215	0	1	2	0	0	0
ENST00000556690.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
ENST00000556206.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000557425.1	0	0	0	0	0	0	0	0	0	0	0	0.924758	0.808566	0	0	0	0	0	1	0
ENST00000616417.5	0	0	0	0	0	0	0	0	2.83104	0	0	0	0	0	0	0	0	0	0	0
ENST00000334528.13	0	19.9447	4	37	0	0	1	0	0	1	0	20	1	32.0491	1.24259	0	0	0	2.01629	0
ENST00000561249.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000672206.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.75741	0	0	0	0	0
ENST00000558882.1	0	0.518264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000559610.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000560317.5	0	2.59683	0	0	0	0	0	0	0	0	0	0	0	2.95088	0	0	0	0	0	0
ENST00000558711.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000558628.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000558197.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000559150.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000674090.1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
ENST00000320930.7	0	0	0	0	0	0	0	0	0.168956	0	0	0	0	0	0	0	0	0	0	0
ENST00000373740.7	0.318854	0	0.106101	0.112797	0	0	1.37531	0.467325	0	0	0	0	0	0	0	0	7.20201	0	0	0
ENST00000448110.6	7.87033	0	0	0	0	0	0	0	0	13	0.454474	6.17081	0	0	0	0	0	7	0	0
ENST00000473615.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0.325834	0	0	0	0	0	0
ENST00000480153.5	0	2.40305	3.89166	15.6792	3.60567	9.3394	0	15.5317	13.013	0	6.75699	0	2.26084	5.69791	6	3.84422	5.57612	0	5.57641	8.10457
ENST00000373750.9	0	0	0	0	0	4.38476	6.5321	0.000968639	9.4765	0	0	0	2.73916	0	0	6.35095	0	0	0	0
ENST00000373734.8	0.810817	0	0.880981	1.20803	0	0	3.73618	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000492703.1	0	0	0	0	0	1.27585	0	0	1	0	0	0	0	1	1	0	0	0	0	0
ENST00000438549.5	0	3.59695	0.121256	0	0.39433	0	1.35641	0	0	0	0.788534	0.813916	0	1.97626	0	0	1.22187	0	1.98955	0
ENST00000447406.1	0	0	0	0	0	0	0	0	0	0	0	0.0152724	0	0	0	1.80483	0	0	5.43405	0
ENST00000426836.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000679911.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000680347.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000681867.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000681415.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000680182.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000679464.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000486275.2	0	2.21805	1.58178	1.63429	0	2.126	0	1.67504	1.82416	0	8.89939	9.96267	6.95958	0	12.4085	6.8991	13.2547	28.6275	7.22084	25.849
ENST00000681191.1	0	0	1.9605e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000679445.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.88807	4.04084
ENST00000681857.1	0	0	3.85672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000468506.5	0	4	0	2	1	1	1	2	1	1	2	0	1	2	1	0	0	3	2	8
ENST00000398600.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.22703	0	0	0
ENST00000679626.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000413778.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000419044.6	0	0	0	0	0	0	0	7.12576	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000455164.6	0	0	0	12.5127	0	0	0	0	0	0	0	0	0	0	0	29.7945	8.35214	6.95364	0	0
ENST00000681849.1	1.5372e-07	0	0	0	1.08845e-06	0	3.38271	0	0	0	9.4149	9.49223	29.3055	0	0	2.14728e-05	0	0	0	17.2025
ENST00000679705.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000424365.6	0	0	0	9.20383	0	0	0	0	0	0	0	0.0618975	0	0	0	0.992115	0	8.85699	10.7853	7.3192
ENST00000681266.1	0	0	5.69663	0	0	0	0	0	0	0	0	19.4997	0	0	55.7666	24.3302	35.0597	42.7776	0	21.9818
ENST00000417963.6	0	0	1.50231	0	0	0	0	0	0	5.88824	8.39594	0.0154737	0	0	0	8.87512	18.754	33.59	32.2037	4.50718
ENST00000484465.1	0	0	1	2	0.965168	0	0	2	2.481	0	0.964753	1.75113	0.965156	0	0.849504	0	0.713605	1.77476	0	1.04753
ENST00000680942.1	0	0	0	0.103076	0	0	0	0	0	0	0	1.82098e-06	0	0	0	0	0	17.0839	0	10.461
ENST00000288383.11	10.2007	0	0	0	0	0	0	0	0	0	0	13.6792	0	0	2.31003e-07	5.92475	0	0	0	0
ENST00000681944.1	4.85992e-08	0	0	0	3.67272e-08	0	0	0	0	0	0	0.00349802	0	0	0	0.00591852	0	0	0	0
ENST00000681382.1	0	8.82528	2.40503	0	0	0	0	0	0	0	0	0.260488	6.39122	0	3.56304	20.2773	3.05473	0	0	4.97294
ENST00000679386.1	0	0	0	0	0	1.87853	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000441677.6	0	0	0	0	0	0	0	0	0	0	0	3.71195	1.35063	0	0	0	0	0	0	0
ENST00000398598.8	14.7593	26.3533	16.8406	26.2216	17.4644	0	42.6173	47.7493	33.9377	51.2029	134.619	151.575	118.234	78.7097	84.3634	294.066	465.327	534.818	257.862	496.305
ENST00000681896.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000680629.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000679528.1	6.40921	0	5.00806	0	1.29522	1.33269	0	0	4.12541	4.85283	0	0	0	17.1623	13.3766	10.4651	8.64291	19.8057	0	10.7994
ENST00000467510.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000680760.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.66896	0
ENST00000680176.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.97218
ENST00000680776.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.2348	10.2821	0	0
ENST00000681607.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000478268.1	0	0	0	0	1.03483	0	0	0	0	4.04699	1.04147	5.87667	1.03484	1	4.1505	2.00427	8.31311	8.28998	8.05352	7.02123
ENST00000680536.1	6.96027	0	0	0	13.6202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000679408.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00792	0
ENST00000681039.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000681671.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000679543.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000680364.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000619682.1	0	0	0	0	3.68094	3.66277	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000680637.1	6.09232	6.60339	3.12401	8.3251	16	1.05945	7	13.4623	4.11765	1.03512	27.9929	33.298	26.8357	18	17.1066	33.2624	41.3925	102.811	25.5149	51.9186
