target_id	GRP1A	GRP1B	GRP1C	GRP1D	GRP1E	GRP2A	GRP2B	GRP2C	GRP2D	GRP2E	GRP3A	GRP3B	GRP3C	GRP3D	GRP3E	GRP4A	GRP4B	GRP4C	GRP4D	GRP4E
ENST00000415118.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000448914.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000434970.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000631435.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000632684.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000710614.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000605284.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000604642.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000603077.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000604446.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000604102.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000603693.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000604950.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000604838.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000603935.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000632524.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000633009.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000634070.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000632963.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000633030.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000633765.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000632619.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000632968.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000633159.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000631871.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000633010.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000633379.1	0	0	0	0	0	0	0	0	0	0	66.6291	0	0	0	0	0	0	0	0	0
ENST00000632473.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000631884.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000632859.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000631895.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000634154.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000632609.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000632911.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53.787	0	0	0	0	0
ENST00000633504.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000632304.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000632542.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000633968.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000634085.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000633353.1	0	0	0	0	0	55.6818	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000631803.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000633210.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000603326.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000439842.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000390567.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000452198.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000390569.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000437320.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000390571.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000390572.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000450276.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000390574.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000390575.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000431870.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000390577.1	0	0	0	0	0	0	0	0	0	0	66.6291	0	0	0	0	0	0	0	0	0
ENST00000390578.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000451044.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000390580.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000390581.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000431440.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000390585.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000430425.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000454691.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000390588.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000414852.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000390590.1	0	0	0	0	0	55.6818	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000390591.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000454908.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000390583.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000390584.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53.787	0	0	0	0	0
ENST00000390469.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000535880.2	13.2567	12.2791	0	11.4423	0	0	0	0	0	0	0	39.8345	0	0	0	0	0	0	0	0
ENST00000634176.1	9.92462	0	0	17.2199	0	0	0	0	0	0	9.89963	10.0461	0	0	0	0	0	0	0	0
ENST00000633265.1	0	0	0	0	0	14.2258	0	0	0	0	0	0	0	0	53.3856	0	0	0	0	0
ENST00000632248.1	0	0	0	0	0	12.4468	0	0	0	6.37085	0	0	0	6.63329	6.16287	0	0	0	0	0
ENST00000633313.1	10.9873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000632187.1	0	0	9.90912	0	0	0	0	0	9.56506	0	0	10.9607	0	0	0	0	0	0	0	0
ENST00000634111.1	16.5166	0	0	14.2041	0	0	13.9222	0	14.3443	0	0	0	15.3608	22.8386	0	7.18825	0	0	21.9672	14.5088
ENST00000632638.1	0	0	64.7072	0	37.1706	0	9.04297	34.9707	0	12.1283	0	0	40.9206	0	78.1634	0	0	9.07849	0	6.05817
ENST00000631824.1	0	0	31.4591	0	42.1765	0	0	13.6877	0	0	0	0	142.888	0	54.0331	0	0	0	0	0
ENST00000632308.1	0	8.32561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000610439.4	0	0	8.13227	7.65478	50.0462	0	0	0	0	47.1185	0	0	16.5408	8.23415	0	0	0	0	15.9224	46.8533
ENST00000631663.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000634123.1	0	0	0	19.6206	0	0	0	0	0	0	0	0	0	21.0281	0	0	0	0	0	0
ENST00000632021.1	105.478	206.48	111.842	134.351	162.129	18.8945	165.37	19.842	136.344	77.8635	110.905	178.582	87.0002	308.617	140.242	0	95.072	94.2123	285.19	38.7691
ENST00000633790.1	0	0	10.3172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000633283.1	25.6099	31.7364	101.458	51.4654	104.09	22.0156	79.1102	46.8394	14.8206	75.2612	59.7931	77.3959	142.925	78.847	147.535	0	22.2646	43.9197	68.4297	67.3775
ENST00000631392.1	0	207.762	47.1679	133.274	161.281	0	86.8978	47.1396	74.6057	60.6675	68.7962	242.663	63.9936	0	193.237	14.9971	89.7079	29.4775	30.6379	90.5143
ENST00000632829.1	0	0	0	0	6.79912	0	0	6.62415	0	0	0	0	0	0	0	0	0	0	6.42185	0
ENST00000633466.1	0	0	146.091	0	104.67	0	0	116.096	0	47.4935	0	0	76.2997	0	104.74	0	0	95.6739	0	50.281
ENST00000631427.1	110.553	0	30.3855	47.9646	133.017	47.8783	0	20.0896	47.6638	45.3584	110.046	0	51.3422	101.773	103.608	75.5218	0	28.6018	0	48.4442
ENST00000633575.1	0	90.2318	0	13.9124	7.57604	0	0	0	0	14.301	0	178.521	15.0375	0	0	0	42.2691	13.8841	0	0
ENST00000633328.1	201.113	77.8569	214.432	0	329.289	28.8274	28.2166	61.1423	43.5686	73.7757	117.133	100.82	93.3534	61.7875	361.001	58.3585	43.6779	143.598	29.7318	117.443
ENST00000631511.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000631882.1	0	59.3228	0	13.7212	44.8889	0	0	0	13.8704	14.1113	0	47.9402	29.6313	0	68.5927	13.8663	0	0	42.3967	0
ENST00000631559.1	0	24.0874	35.74	11.2281	6.09033	5.61146	33.144	5.93192	0	5.72964	0	0	6.06601	35.8921	33.2564	0	5.71287	0	11.453	34.2429
ENST00000633842.1	10.9873	103.24	30.1974	0	20.8452	0	0	0	0	19.4659	0	78.1295	10.15	20.5744	10.0173	0	9.5072	18.8425	20.3707	19.3846
ENST00000632560.1	0	0	201.316	57.5791	104.226	0	36.7489	39.684	38.9555	19.4659	0	66.9682	142.1	61.7233	60.1039	0	38.0288	18.8425	20.3707	0
ENST00000633696.1	0	0	0	0	6.64171	0	6.21716	9.6783	0	0	7.11534	7.02347	0	7.46406	0	0	0	0	0	0
ENST00000633796.1	37.3146	25.9854	25.4903	40.2035	26.2308	16.0048	7.80078	34.1299	81.1621	24.7269	37.1029	9.38013	25.9812	60.4656	32.6042	8.17215	0	7.99103	75.5746	8.16576
ENST00000619125.2	19.8492	27.8593	90.6771	86.0994	140.38	8.5445	66.238	27.2586	87.323	43.8388	9.89963	40.1843	73.6716	73.6733	61.5855	0	25.8137	51.1484	90.1833	87.6476
ENST00000633072.1	131.164	142.655	67.0459	37.8769	75.3016	6.30828	55.7747	0	31.729	38.7325	73.1105	80.7375	88.5318	33.5969	68.7931	12.6844	25.5682	62.7737	0	19.2599
ENST00000632432.1	0	6.97609	20.6451	25.9057	28.1176	0	19.0725	6.84385	0	0	22.5742	60.2513	0	20.7039	0	6.50894	26.2364	12.9009	13.2848	32.9446
ENST00000632512.1	0	5.10827	5.06426	0	5.54237	0	4.71437	5.0224	23.8319	11.3396	5.50228	21.9207	5.13422	20.3545	4.70944	5.39441	19.4894	14.3009	19.4192	4.84442
ENST00000631639.1	19.4742	71.9696	0	0	9.03943	8.44943	41.7135	0	0	0	0	57.6818	0	0	8.32936	0	25.841	0	0	0
ENST00000633384.1	9.5193	13.3764	15.3094	25.8841	15.5667	0	4.16265	6.42253	6.17727	14.4249	4.7858	9.46431	22.0647	8.87359	14.772	2.08713	2.12208	10.3675	12.7954	6.2716
ENST00000632148.1	453.43	0	32.0196	28.782	0	30.2441	0	12.1634	30.2618	0	553.197	0	32.7594	31.6929	0	0	0	0	29.8197	0
ENST00000631548.1	21.9745	20.648	0	19.193	0	0	0	0	9.73888	0	11.0905	0	0	0	0	0	0	0	10.1854	9.69228
ENST00000632828.1	0	0	0	46.9204	0	0	0	0	0	0	0	0	0	56.3271	0	0	0	0	47.983	0
ENST00000633244.1	0	0	0	0	31.2678	0	0	0	9.73888	19.4659	0	0	0	0	30.0519	0	0	0	0	0
ENST00000631557.1	38.7398	57.6847	128.114	80.2823	21.8378	20.1199	0	35.4094	67.3961	13.7219	46.7181	46.6526	64.9679	100.117	26.6355	26.9446	13.5277	46.6895	54.9161	20.4327
ENST00000633092.1	0	231.791	32.5291	76.5478	8.34103	7.61923	104.543	0	30.8898	15.7062	0	197.102	0	181.151	92.6757	0	77.1247	45.7327	79.6122	0
ENST00000634093.1	0	21.0151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000632713.1	0	52.3592	8.55511	0	0	0	0	0	24.5337	0	0	47.1855	0	0	0	0	0	8.04923	0	0
ENST00000631471.1	0	0	0	0	0	0	0	0	0	0	22.4627	0	20.6247	0	0	0	0	19.1	0	0
ENST00000632216.1	69.8122	48.6045	0	7.50457	24.4872	29.9433	29.3069	0	37.8476	7.69749	148.13	17.5495	16.2251	16.129	52.8325	91.2119	22.744	14.9377	23.3344	45.8628
ENST00000633472.1	39.4337	55.2939	36.0794	17.0764	37.214	0	32.9178	36.1729	0	17.4291	19.6433	19.956	0	18.3103	52.3853	0	34.1819	50.8853	0	34.795
ENST00000632016.1	0	0	11.5183	0	216.497	67.544	0	0	68.5754	87.4466	0	0	11.2854	73.6457	99.6532	186.895	14.3741	56.7345	42.8742	72.544
ENST00000631690.1	0	23.5703	10.6128	0	75.6193	0	0	31.622	0	15.2885	0	0	32.3212	5.33258	0	0	0	0	0	0
ENST00000633292.1	15.8742	14.3903	26.9689	6.35566	110.168	0	31.1634	6.71359	44.7419	0	0	22.1676	37.4828	17.9655	25.1903	19.1455	0	6.32069	26.0428	19.3844
ENST00000632422.1	33.2797	7.72705	38.0227	28.6127	7.79256	14.3098	0	30.3698	0	29.3332	33.2061	16.6912	54.1401	30.6741	21.515	7.24543	21.7076	21.416	44.249	7.30227
ENST00000632425.1	0	0	0	0	0	0	0	0	0	0	0	0	13.882	0	0	0	0	0	0	0
ENST00000634198.1	23.0758	42.9338	77.7808	66.4455	93.9507	6.66494	52.2185	28.1251	73.6105	95.4389	38.6646	69.512	86.042	85.2053	33.0592	0	13.4482	46.3692	47.7337	27.0513
ENST00000633963.1	33.5189	15.5714	0	25.0281	2.41073e-06	0	0	15.2856	0	55.2839	0	2.24093e-07	0	15.4469	0	0	0	0	14.8659	14.6804
ENST00000631835.1	0	0	0	35.1903	19.1174	0	0	12.397	17.7411	0	27.1961	13.623	12.6802	31.2928	34.8447	0	23.8939	11.6883	0	11.93
ENST00000542354.1	0	76.7681	0	0	0	0	13.9222	30.1412	14.3443	0	16.4985	66.301	0	60.9029	0	14.3765	57.4964	56.7345	0	0
ENST00000390423.2	30.7677	143.113	70.7098	93.0237	101.178	39.9897	91.3824	253.126	120.454	54.5365	30.9317	61.7885	172.084	71.0044	185.132	40.17	67.2411	317.96	68.191	67.6283
ENST00000390424.2	43.7023	20.515	60.1556	19.0515	0	0	36.498	79.0558	58.0846	58.1137	132.148	66.5289	0	20.4609	0	0	18.9063	18.7566	81.0149	96.4295
ENST00000390425.2	0	73.8156	65.8817	14.0037	22.1779	6.96258	6.88851	57.5714	27.4052	27.8993	23.7408	70.4559	81.3033	36.8361	27.5475	6.93016	49.3674	62.3274	28.1665	13.9403
ENST00000390426.2	80.9085	45.1159	148.109	111.299	90.9124	27.8957	122.93	177.175	84.3234	28.602	48.5483	129.833	15.0375	134.163	83.4894	28.1135	112.718	152.725	43.0288	70.9568
ENST00000390427.3	21.3914	99.9755	58.7024	0	20.227	18.4016	17.8365	0	18.8628	18.902	0	21.7284	98.445	39.9247	77.2007	18.9523	18.4697	73.3575	19.6005	18.8612
ENST00000390392.3	0	5.10827	5.06426	0	5.54237	0	4.71437	5.0224	23.8319	11.3396	5.50228	21.9207	5.13422	20.3545	4.70944	5.39441	19.4894	14.3009	19.4192	4.84442
ENST00000634383.1	453.43	0	32.0196	28.782	0	30.2441	0	12.1634	30.2618	0	553.197	0	32.7594	31.6929	0	0	0	0	29.8197	0
ENST00000634605.1	0	0	0	0	0	0	0	0	0	0	0	0	0	15.0068	0	0	0	0	0	0
ENST00000390363.2	0	0	0	43.2167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000390360.3	0	0	0	17.0764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000390357.3	37.5542	0	8.55511	129.472	140.807	0	94.2653	51.556	24.5337	99.5323	0	47.1855	174.339	86.9016	164.221	0	48.681	8.04923	33.8036	98.806
ENST00000390387.3	33.2797	7.72705	38.0227	28.6127	7.79256	14.3098	0	30.3698	0	29.3332	33.2061	16.6912	54.1401	30.6741	21.515	7.24543	21.7076	21.416	44.249	7.30227
ENST00000390361.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.1108	0	0
ENST00000390381.3	9.5193	13.3764	15.3094	25.8841	15.5667	0	4.16265	6.42253	6.17727	14.4249	4.7858	9.46431	22.0647	8.87359	14.772	2.08713	2.12208	10.3675	12.7954	6.2716
ENST00000390362.1	0	0	0	19.6206	0	0	0	0	19.885	0	0	0	0	0	0	0	0	0	0	0
ENST00000390353.2	38.7398	57.6847	128.114	80.2823	21.8378	20.1199	0	35.4094	67.3961	13.7219	46.7181	46.6526	64.9679	100.117	26.6355	26.9446	13.5277	46.6895	54.9161	20.4327
ENST00000455382.2	27.1886	176.63	87.2848	35.1903	50.9798	11.7425	34.6285	123.97	59.137	59.9467	67.9902	95.3607	177.523	56.3271	0	0	35.8409	35.0649	11.9957	23.86
ENST00000547918.2	0	8.32561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000390428.3	0	0	13.9484	52.4908	42.7714	0	0	27.7416	26.4083	0	0	0	14.1612	55.98	0	0	0	0	13.4646	0
ENST00000390429.3	0	0	42.5374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000390430.2	0	36.9679	9.15369	0	27.8599	0	8.56161	63.4007	0	17.5474	29.8087	29.6322	46.4545	0	34.1824	0	8.84399	43.1974	26.3742	43.769
ENST00000390431.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000390432.2	0	67.0644	0	77.6306	0	0	30.2591	16.499	31.3459	15.934	0	0	0	50.069	78.4492	0	0	0	32.3292	15.8142
ENST00000390433.1	22.9512	0	83.7301	19.97	21.732	19.6633	57.2928	0	40.4037	81.1965	22.9349	0	63.3294	21.3879	42.0987	20.5542	0	77.8824	42.6402	0
ENST00000390434.3	52.5671	73.2745	42.3885	17.4935	73.1689	5.77192	34.3302	35.4645	28.2614	28.7229	45.7337	57.9417	67.0127	115.839	73.0182	11.4642	23.2618	34.4594	34.9966	45.9242
ENST00000390435.1	136.747	193	333.662	317.938	280.897	19.5191	94.9926	102.523	80.397	60.5066	273.751	346.695	167.803	361.928	292.574	0	59.0873	38.7532	232.716	120.063
ENST00000390436.2	183.425	38.1868	74.6256	159.378	134.485	52.5406	102.109	74.1651	161.324	89.8462	61.0762	61.8528	56.3964	37.8553	72.6423	107.652	17.6152	69.9382	92.9122	89.7027
ENST00000390437.2	105.383	43.3529	75.1982	40.6324	21.8765	40.5562	49.8946	32.0201	131.835	61.9357	128.579	116.615	21.8186	21.5869	29.9394	71.1448	30.9789	60.5761	61.7891	30.8619
ENST00000390438.2	61.3942	0	9.35589	53.2947	9.49227	44.2903	17.4943	0	35.1895	26.9276	50.7859	50.5094	18.9865	28.2218	52.3564	8.86157	18.0644	0	17.9662	0
ENST00000390439.2	58.295	54.3447	40.2275	63.1282	54.7648	0	24.7888	26.6713	38.0748	64.5541	29.2442	73.3977	68.1014	40.3163	25.0157	12.6844	38.3523	37.6642	25.8597	77.0396
ENST00000390440.2	26.5133	85.9534	85.0191	91.5382	62.0643	22.8866	67.4987	72.5387	46.0621	35.0527	13.241	66.3908	210.226	36.589	135.616	46.033	58.1922	11.4009	58.3785	104.653
ENST00000390441.2	0	30.2656	89.5126	0	15.2595	14.0432	0	0	14.1461	28.7786	32.5943	32.683	0	45.0203	28.0425	0	14.1926	0	28.8985	14.2933
ENST00000390442.3	47.1449	14.6212	129.838	0	73.8638	40.7546	0	0	0	41.7408	0	15.7613	58.5492	86.9594	40.5262	41.0183	13.7235	0	13.9311	27.607
ENST00000390443.3	20.0868	55.9929	18.5076	11.8743	37.28	11.7584	40.7951	6.02607	23.0425	17.5662	6.65843	65.6186	12.4171	31.0561	29.2238	11.6807	65.1928	17.5493	29.7056	11.7018
ENST00000390444.1	217.051	22.9281	110.831	149.374	23.1526	41.9595	20.1648	0	129.191	42.8181	0	0	0	136.15	0	44.0376	41.7693	41.1598	92.0535	42.5207
ENST00000390445.2	75.5173	34.8784	8.64997	57.5733	8.75789	8.19667	56.6734	25.6219	48.7016	33.0998	93.6884	18.6046	8.76346	52.147	0	8.18291	0	65.3135	41.4852	33.0119
ENST00000390446.3	24.1347	11.1766	11.0711	0	0	10.4348	0	0	10.4714	21.2921	0	60.0933	22.5227	0	41.1294	10.4699	0	51.9919	0	21.1974
ENST00000390447.3	196.594	57.2827	47.2878	53.8732	28.8046	89.557	44.2015	74.9926	62.2858	54.4722	41.088	81.7612	67.1819	47.5726	26.4589	71.6638	45.6406	44.6149	63.5589	63.3048
ENST00000390448.3	44.988	0	41.2901	12.9529	14.0588	12.9729	38.145	27.3754	26.0734	13.2729	0	45.1885	27.9443	27.6052	25.73	65.0894	52.4728	0	13.2848	0
ENST00000390449.3	135.115	190.415	82.5372	117.723	21.292	19.3599	56.3343	101.111	0	19.9605	45.1592	68.6734	41.4692	105.14	82.4486	0	97.3054	153.623	125.418	59.4161
ENST00000390450.3	10.5203	29.13	19.2376	9.12751	9.76282	0	26.9546	9.53328	9.05612	9.238	0	51.9988	0	29.0153	8.96478	0	27.8253	0	36.9068	0
ENST00000390451.2	0	27.3665	13.4845	0	0	0	0	13.4272	38.3502	64.9551	14.7226	29.5568	54.8328	13.5331	0	12.7636	64.2944	25.2828	26.0428	25.8459
ENST00000390452.2	19.7168	0	0	17.0764	37.214	16.984	32.9178	36.1729	34.6735	17.4291	98.2165	0	0	36.6206	0	121.48	102.546	16.9618	17.9181	0
ENST00000390453.1	0	0	20.6343	19.6206	42.584	19.3599	18.7781	60.6667	39.7699	39.921	135.478	91.5645	82.9384	42.0562	20.6122	40.2748	97.3054	19.2029	62.7092	59.4161
ENST00000390454.2	0	0	14.0444	26.4231	14.3525	0	38.9191	27.9319	0	27.0778	0	0	42.7619	28.1928	26.2809	13.2891	0	13.1624	67.8289	40.3191
ENST00000390455.3	0	0	27.1162	13.0053	34.1761	12.9063	19.1812	39.8673	19.0205	19.3481	14.6502	21.6897	13.6705	13.6486	38.3935	6.42064	13.047	25.6812	19.5785	51.5333
ENST00000390456.3	0	0	0	0	0	0	0	0	0	0	0	0	20.9754	0	0	0	0	0	0	0
ENST00000390457.2	0	36.8372	24.2912	57.2113	0	11.4433	22.4996	36.2694	0	35.0527	0	26.5563	37.0988	12.1963	11.3013	0	46.5537	45.6038	0	11.6281
ENST00000390458.3	51.1618	56.6721	74.8471	53.2947	75.9381	26.5742	17.4943	37.0689	26.3921	62.8311	60.9431	50.5094	9.49326	9.40725	26.1782	26.5847	9.03221	17.6593	26.9492	8.94358
ENST00000557168.1	23.2738	65.9708	0	0	66.1901	0	38.7723	0	20.5676	0	23.301	70.7727	64.5881	21.882	21.4984	0	39.9991	78.9674	43.5003	61.0597
ENST00000390460.1	0	0	44.9359	21.5491	46.8134	42.4598	0	0	21.7633	21.5801	49.1708	0	0	0	92.6143	0	21.0213	20.849	46.3906	0
ENST00000390461.2	0	0	0	0	20.625	18.6931	0	0	19.2617	57.7458	0	22.0377	0	0	0	0	0	0	0	0
ENST00000390463.3	0	19.5447	19.1326	36.3336	39.3992	17.988	17.4172	0	55.0458	36.7964	20.891	21.1961	38.5699	0	18.748	18.4697	18.0402	0	0	55.1198
ENST00000390464.2	21.2286	39.7364	38.8843	36.9706	100.485	0	0	0	37.522	112.711	21.3367	0	19.5731	79.3026	115.039	0	18.3771	36.501	19.4845	281.317
ENST00000390465.2	48.5451	15.0386	74.0546	13.9124	60.6083	13.9479	13.6589	44.2937	56.2156	14.301	32.3656	16.2292	15.0375	29.814	41.7447	0	70.4485	55.5363	0	28.3827
ENST00000390466.1	23.9224	22.7272	0	21.0615	22.8741	0	19.9533	21.7058	21.2736	0	48.1698	0	22.1743	89.8653	0	0	41.2584	0	0	41.9706
ENST00000390467.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000390468.1	46.8217	44.3043	64.0256	0	199.896	20.1589	97.4956	105.402	0	269.012	46.8601	0	21.658	0	411.94	42.0708	40.2092	19.8318	65.7352	286.7
ENST00000390364.3	0	0	0	0	0	12.4468	0	0	0	6.37085	0	0	0	6.63329	6.16287	0	0	0	0	0
ENST00000390367.3	9.92462	0	0	17.2199	0	0	0	0	0	0	9.89963	10.0461	0	0	0	0	0	0	0	0
ENST00000426318.2	0	0	0	13.9124	7.57604	0	0	0	14.0539	0	0	0	0	29.814	0	0	0	0	0	0
ENST00000390368.2	131.164	142.655	67.0459	37.8769	75.3016	6.30828	55.7747	0	31.729	38.7325	73.1105	80.7375	88.5318	33.5969	68.7931	12.6844	25.5682	62.7737	0	19.2599
ENST00000390369.2	10.9873	61.944	0	19.193	0	0	0	0	19.4778	0	0	0	0	0	40.0692	0	0	18.8425	0	0
ENST00000454561.2	14.3263	26.5836	19.771	18.9817	6.64171	0	6.21716	9.6783	24.6332	0	14.2307	7.02347	6.63922	52.2484	12.4523	0	6.33898	24.9805	38.058	0
ENST00000390371.3	0	0	0	76.7962	15.8945	0	0	0	14.7231	18.7479	0	34.131	0	15.658	0	0	0	0	15.0895	0
ENST00000390372.3	0	0	9.90912	0	0	0	0	0	9.56506	0	0	10.9607	0	0	0	0	0	0	59.7822	0
ENST00000390373.2	0	0	0	0	21.1842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000390374.3	49.5499	15.3536	15.1115	99.4284	15.4641	14.2258	0	45.2119	0	29.1489	0	33.1505	0	15.2257	17.7952	0	14.3741	0	0	0
ENST00000390375.2	69.8122	48.6045	0	7.50457	24.4872	29.9433	29.3069	0	37.8476	7.69749	148.13	17.5495	16.2251	16.129	52.8325	91.2119	22.744	14.9377	23.3344	45.8628
ENST00000390376.2	0	0	20.8539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000390377.1	21.9745	20.648	0	19.193	0	0	0	0	9.73888	0	11.0905	0	0	0	0	0	0	0	10.1854	9.69228
